"TIME","GEO","PURCHASE","UNIT","Value","Flag and Footnotes"
"2016","United Kingdom","Purchases of new dwellings","Annual average index","109.35",""
"2016","United Kingdom","Purchases of new dwellings","Annual average rate of change","9.4",""
"2016","United Kingdom","Purchases of existing dwellings","Annual average index","106.81",""
"2016","United Kingdom","Purchases of existing dwellings","Annual average rate of change","6.8",""
"2016","Iceland","Total","Annual average index","109.77","p"
"2016","Iceland","Total","Annual average rate of change","9.8","p"
"2016","Iceland","Purchases of new dwellings","Annual average index",":",""
"2016","Iceland","Purchases of new dwellings","Annual average rate of change",":",""
"2016","Iceland","Purchases of existing dwellings","Annual average index",":",""
"2016","Iceland","Purchases of existing dwellings","Annual average rate of change",":",""
"2016","Norway","Total","Annual average index","107.88",""
"2016","Norway","Total","Annual average rate of change","7.9",""
"2016","Norway","Purchases of new dwellings","Annual average index","107.07",""
"2016","Norway","Purchases of new dwellings","Annual average rate of change","7.1",""
"2016","Norway","Purchases of existing dwellings","Annual average index","108.25",""
"2016","Norway","Purchases of existing dwellings","Annual average rate of change","8.2",""
"2016","Turkey","Total","Annual average index","113.27","d"
"2016","Turkey","Total","Annual average rate of change","13.3","d"
"2016","Turkey","Purchases of new dwellings","Annual average index","113.62",""
"2016","Turkey","Purchases of new dwellings","Annual average rate of change","13.6",""
"2016","Turkey","Purchases of existing dwellings","Annual average index","113.57",""
"2016","Turkey","Purchases of existing dwellings","Annual average rate of change","13.6",""
"2017","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)","Total","Annual average index","109.58","p"
"2017","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)","Total","Annual average rate of change","4.7","p"
"2017","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)","Purchases of new dwellings","Annual average index",":",""
"2017","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)","Purchases of new dwellings","Annual average rate of change",":",""
"2017","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)","Purchases of existing dwellings","Annual average index",":",""
"2017","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)","Purchases of existing dwellings","Annual average rate of change",":",""
"2017","European Union - 27 countries (from 2020)","Total","Annual average index","109.21","p"
"2017","European Union - 27 countries (from 2020)","Total","Annual average rate of change","4.7","p"
"2017","European Union - 27 countries (from 2020)","Purchases of new dwellings","Annual average index",":",""
"2017","European Union - 27 countries (from 2020)","Purchases of new dwellings","Annual average rate of change",":",""
"2017","European Union - 27 countries (from 2020)","Purchases of existing dwellings","Annual average index",":",""
"2017","European Union - 27 countries (from 2020)","Purchases of existing dwellings","Annual average rate of change",":",""
"2017","European Union - 28 countries (2013-2020)","Total","Annual average index","109.58","p"
"2017","European Union - 28 countries (2013-2020)","Total","Annual average rate of change","4.7","p"
"2017","European Union - 28 countries (2013-2020)","Purchases of new dwellings","Annual average index",":",""
"2017","European Union - 28 countries (2013-2020)","Purchases of new dwellings","Annual average rate of change",":",""
"2017","European Union - 28 countries (2013-2020)","Purchases of existing dwellings","Annual average index",":",""
"2017","European Union - 28 countries (2013-2020)","Purchases of existing dwellings","Annual average rate of change",":",""
"2017","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Total","Annual average index","108.51","p"
"2017","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Total","Annual average rate of change","4.3","p"
"2017","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Purchases of new dwellings","Annual average index",":",""
"2017","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Purchases of new dwellings","Annual average rate of change",":",""
"2017","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Purchases of existing dwellings","Annual average index",":",""
"2017","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Purchases of existing dwellings","Annual average rate of change",":",""
"2017","Euro area - 19 countries  (from 2015)","Total","Annual average index","108.51","p"
"2017","Euro area - 19 countries  (from 2015)","Total","Annual average rate of change","4.3","p"
"2017","Euro area - 19 countries  (from 2015)","Purchases of new dwellings","Annual average index",":",""
"2017","Euro area - 19 countries  (from 2015)","Purchases of new dwellings","Annual average rate of change",":",""
"2017","Euro area - 19 countries  (from 2015)","Purchases of existing dwellings","Annual average index",":",""
"2017","Euro area - 19 countries  (from 2015)","Purchases of existing dwellings","Annual average rate of change",":",""
"2017","Belgium","Total","Annual average index","106.37",""
"2017","Belgium","Total","Annual average rate of change","3.6","p"
"2017","Belgium","Purchases of new dwellings","Annual average index","107.91",""
"2017","Belgium","Purchases of new dwellings","Annual average rate of change","4.3","p"
"2017","Belgium","Purchases of existing dwellings","Annual average index","105.79",""
"2017","Belgium","Purchases of existing dwellings","Annual average rate of change","3.4","p"
"2017","Bulgaria","Total","Annual average index","116.30",""
"2017","Bulgaria","Total","Annual average rate of change","8.7",""
"2017","Bulgaria","Purchases of new dwellings","Annual average index","113.54",""
"2017","Bulgaria","Purchases of new dwellings","Annual average rate of change","6.7",""
"2017","Bulgaria","Purchases of existing dwellings","Annual average index","117.77",""
"2017","Bulgaria","Purchases of existing dwellings","Annual average rate of change","9.7",""
"2017","Czechia","Total","Annual average index","119.70","p"
"2017","Czechia","Total","Annual average rate of change","11.7","p"
"2017","Czechia","Purchases of new dwellings","Annual average index","120.60","p"
"2017","Czechia","Purchases of new dwellings","Annual average rate of change","13.9","p"
"2017","Czechia","Purchases of existing dwellings","Annual average index","119.60","p"
"2017","Czechia","Purchases of existing dwellings","Annual average rate of change","11.4","p"
"2017","Denmark","Total","Annual average index","110.00",""
"2017","Denmark","Total","Annual average rate of change","4.5",""
"2017","Denmark","Purchases of new dwellings","Annual average index","100.00",""
"2017","Denmark","Purchases of new dwellings","Annual average rate of change","0.6",""
"2017","Denmark","Purchases of existing dwellings","Annual average index","110.07",""
"2017","Denmark","Purchases of existing dwellings","Annual average rate of change","4.6",""
"2017","Germany (until 1990 former territory of the FRG)","Total","Annual average index","114.10",""
"2017","Germany (until 1990 former territory of the FRG)","Total","Annual average rate of change","6.1",""
"2017","Germany (until 1990 former territory of the FRG)","Purchases of new dwellings","Annual average index","111.80",""
"2017","Germany (until 1990 former territory of the FRG)","Purchases of new dwellings","Annual average rate of change","4.6",""
"2017","Germany (until 1990 former territory of the FRG)","Purchases of existing dwellings","Annual average index","114.50",""
"2017","Germany (until 1990 former territory of the FRG)","Purchases of existing dwellings","Annual average rate of change","6.4",""
"2017","Estonia","Total","Annual average index","110.51",""
"2017","Estonia","Total","Annual average rate of change","5.5",""
"2017","Estonia","Purchases of new dwellings","Annual average index","110.78",""
"2017","Estonia","Purchases of new dwellings","Annual average rate of change","5.2",""
"2017","Estonia","Purchases of existing dwellings","Annual average index","110.55",""
"2017","Estonia","Purchases of existing dwellings","Annual average rate of change","5.9",""
"2017","Ireland","Total","Annual average index","119.18",""
"2017","Ireland","Total","Annual average rate of change","10.9",""
"2017","Ireland","Purchases of new dwellings","Annual average index","109.51",""
"2017","Ireland","Purchases of new dwellings","Annual average rate of change","3.1",""
"2017","Ireland","Purchases of existing dwellings","Annual average index","120.69",""
"2017","Ireland","Purchases of existing dwellings","Annual average rate of change","12.1",""
"2017","Spain","Total","Annual average index","111.10",""
"2017","Spain","Total","Annual average rate of change","6.2",""
"2017","Spain","Purchases of new dwellings","Annual average index","112.93",""
"2017","Spain","Purchases of new dwellings","Annual average rate of change","6.1",""
"2017","Spain","Purchases of existing dwellings","Annual average index","110.82",""
"2017","Spain","Purchases of existing dwellings","Annual average rate of change","6.2",""
"2017","France","Total","Annual average index","104.16",""
"2017","France","Total","Annual average rate of change","3.1",""
"2017","France","Purchases of new dwellings","Annual average index","105.73","p"
"2017","France","Purchases of new dwellings","Annual average rate of change","3.9","p"
"2017","France","Purchases of existing dwellings","Annual average index","103.98",""
"2017","France","Purchases of existing dwellings","Annual average rate of change","3.0",""
"2017","Croatia","Total","Annual average index","104.75",""
"2017","Croatia","Total","Annual average rate of change","3.8",""
"2017","Croatia","Purchases of new dwellings","Annual average index","96.52",""
"2017","Croatia","Purchases of new dwellings","Annual average rate of change","-0.1",""
