"TIME","GEO","CURRENCY","ESTRUCT","ECASE","Value","Flag and Footnotes"
"2016","Belgium","Euro","Net earning","Single person without children, 167% of AW","40,018.18",""
"2016","Belgium","Euro","Net earning","Single person with 2 children, 67% of AW","26,271.85",""
"2016","Belgium","Euro","Net earning","One-earner married couple, at 100% of AW, with two children","36,799.45",""
"2016","Belgium","Euro","Net earning","Two-earner married couple, one at 100%, the other at 33% of AW, with two children","47,072.46",""
"2016","Belgium","Euro","Net earning","Two-earner married couple, one at 100%, the other at 67% of AW, with two children","53,254.41",""
"2016","Belgium","Euro","Net earning","Two-earner married couple, one at 100%, the other at 100% of AW, with two children","60,218.27",""
"2016","Belgium","Euro","Net earning","Two-earner married couple, one at 100%, the other at 33% of AW, with no children","42,111.38",""
"2016","Belgium","Euro","Net earning","Two-earner married couple, one at 100%, the other at 100% of AW, with no children","55,257.20",""
"2016","Bulgaria","Euro","Net earning","Single person without children, 50% of AW","2,344.52",""
"2016","Bulgaria","Euro","Net earning","Single person without children, 67% of AW","3,141.67",""
"2016","Bulgaria","Euro","Net earning","Single person without children, 80% of AW","3,751.24",""
"2016","Bulgaria","Euro","Net earning","Single person without children, 100% of AW","4,689.05",""
"2016","Bulgaria","Euro","Net earning","Single person without children, 125% of AW","5,861.32",""
"2016","Bulgaria","Euro","Net earning","Single person without children, 167% of AW","7,830.71",""
"2016","Bulgaria","Euro","Net earning","Single person with 2 children, 67% of AW","4,665.34",""
"2016","Bulgaria","Euro","Net earning","One-earner married couple, at 100% of AW, with two children","5,231.03",""
"2016","Bulgaria","Euro","Net earning","Two-earner married couple, one at 100%, the other at 33% of AW, with two children","6,778.42",""
"2016","Bulgaria","Euro","Net earning","Two-earner married couple, one at 100%, the other at 67% of AW, with two children","7,851.17",""
"2016","Bulgaria","Euro","Net earning","Two-earner married couple, one at 100%, the other at 100% of AW, with two children","9,419.01",""
"2016","Bulgaria","Euro","Net earning","Two-earner married couple, one at 100%, the other at 33% of AW, with no children","6,236.44",""
"2016","Bulgaria","Euro","Net earning","Two-earner married couple, one at 100%, the other at 100% of AW, with no children","9,378.10",""
"2016","Czechia","Euro","Net earning","Single person without children, 50% of AW","5,184.11",""
"2016","Czechia","Euro","Net earning","Single person without children, 67% of AW","6,634.30",""
"2016","Czechia","Euro","Net earning","Single person without children, 80% of AW","7,743.27",""
"2016","Czechia","Euro","Net earning","Single person without children, 100% of AW","9,449.38",""
"2016","Czechia","Euro","Net earning","Single person without children, 125% of AW","11,582.01",""
"2016","Czechia","Euro","Net earning","Single person without children, 167% of AW","15,164.84",""
"2016","Czechia","Euro","Net earning","Single person with 2 children, 67% of AW","8,666.85",""
"2016","Czechia","Euro","Net earning","One-earner married couple, at 100% of AW, with two children","12,400.77",""
"2016","Czechia","Euro","Net earning","Two-earner married couple, one at 100%, the other at 33% of AW, with two children","15,118.24",""
"2016","Czechia","Euro","Net earning","Two-earner married couple, one at 100%, the other at 67% of AW, with two children","18,116.23",""
"2016","Czechia","Euro","Net earning","Two-earner married couple, one at 100%, the other at 100% of AW, with two children","20,931.31",""
"2016","Czechia","Euro","Net earning","Two-earner married couple, one at 100%, the other at 33% of AW, with no children","13,085.69",""
"2016","Czechia","Euro","Net earning","Two-earner married couple, one at 100%, the other at 100% of AW, with no children","18,898.76",""
"2016","Denmark","Euro","Net earning","Single person without children, 50% of AW","18,812.99",""
"2016","Denmark","Euro","Net earning","Single person without children, 67% of AW","24,372.37",""
"2016","Denmark","Euro","Net earning","Single person without children, 80% of AW","28,652.42",""
"2016","Denmark","Euro","Net earning","Single person without children, 100% of AW","35,021.65",""
"2016","Denmark","Euro","Net earning","Single person without children, 125% of AW","42,802.81",""
"2016","Denmark","Euro","Net earning","Single person without children, 167% of AW","52,942.43",""
"2016","Denmark","Euro","Net earning","Single person with 2 children, 67% of AW","34,331.79",""
"2016","Denmark","Euro","Net earning","One-earner married couple, at 100% of AW, with two children","40,828.02",""
"2016","Denmark","Euro","Net earning","Two-earner married couple, one at 100%, the other at 33% of AW, with two children","51,692.76",""
"2016","Denmark","Euro","Net earning","Two-earner married couple, one at 100%, the other at 67% of AW, with two children","62,849.13",""
"2016","Denmark","Euro","Net earning","Two-earner married couple, one at 100%, the other at 100% of AW, with two children","73,498.41",""
"2016","Denmark","Euro","Net earning","Two-earner married couple, one at 100%, the other at 33% of AW, with no children","48,237.65",""
"2016","Denmark","Euro","Net earning","Two-earner married couple, one at 100%, the other at 100% of AW, with no children","70,043.29",""
"2016","Germany (until 1990 former territory of the FRG)","Euro","Net earning","Single person without children, 50% of AW","16,631.32",""
"2016","Germany (until 1990 former territory of the FRG)","Euro","Net earning","Single person without children, 67% of AW","21,087.44",""
"2016","Germany (until 1990 former territory of the FRG)","Euro","Net earning","Single person without children, 80% of AW","24,339.12",""
"2016","Germany (until 1990 former territory of the FRG)","Euro","Net earning","Single person without children, 100% of AW","29,081.67",""
"2016","Germany (until 1990 former territory of the FRG)","Euro","Net earning","Single person without children, 125% of AW","35,112.25",""
"2016","Germany (until 1990 former territory of the FRG)","Euro","Net earning","Single person without children, 167% of AW","45,278.28",""
"2016","Germany (until 1990 former territory of the FRG)","Euro","Net earning","Single person with 2 children, 67% of AW","26,570.27",""
"2016","Germany (until 1990 former territory of the FRG)","Euro","Net earning","One-earner married couple, at 100% of AW, with two children","37,908.73",""
"2016","Germany (until 1990 former territory of the FRG)","Euro","Net earning","Two-earner married couple, one at 100%, the other at 33% of AW, with two children","46,811.49",""
"2016","Germany (until 1990 former territory of the FRG)","Euro","Net earning","Two-earner married couple, one at 100%, the other at 67% of AW, with two children","55,325.46",""
"2016","Germany (until 1990 former territory of the FRG)","Euro","Net earning","Two-earner married couple, one at 100%, the other at 100% of AW, with two children","63,538.47",""
"2016","Germany (until 1990 former territory of the FRG)","Euro","Net earning","Two-earner married couple, one at 100%, the other at 33% of AW, with no children","41,918.35",""
"2016","Germany (until 1990 former territory of the FRG)","Euro","Net earning","Two-earner married couple, one at 100%, the other at 100% of AW, with no children","58,163.34",""
"2016","Estonia","Euro","Net earning","Single person without children, 50% of AW","6,211.59",""
"2016","Estonia","Euro","Net earning","Single person without children, 67% of AW","7,809.29",""
"2016","Estonia","Euro","Net earning","Single person without children, 80% of AW","9,245.37",""
"2016","Estonia","Euro","Net earning","Single person without children, 100% of AW","11,454.71",""
"2016","Estonia","Euro","Net earning","Single person without children, 125% of AW","14,216.38",""
"2016","Estonia","Euro","Net earning","Single person without children, 167% of AW","18,856.00",""
"2016","Estonia","Euro","Net earning","Single person with 2 children, 67% of AW","9,839.21",""
"2016","Estonia","Euro","Net earning","One-earner married couple, at 100% of AW, with two children","13,432.31",""
"2016","Estonia","Euro","Net earning","Two-earner married couple, one at 100%, the other at 33% of AW, with two children","17,077.72",""
"2016","Estonia","Euro","Net earning","Two-earner married couple, one at 100%, the other at 67% of AW, with two children","20,833.60",""
"2016","Estonia","Euro","Net earning","Two-earner married couple, one at 100%, the other at 100% of AW, with two children","24,479.01",""
"2016","Estonia","Euro","Net earning","Two-earner married couple, one at 100%, the other at 33% of AW, with no children","15,508.12",""
"2016","Estonia","Euro","Net earning","Two-earner married couple, one at 100%, the other at 100% of AW, with no children","22,909.41",""
"2016","Ireland","Euro","Net earning","Single person without children, 50% of AW","19,768.23",""
"2016","Ireland","Euro","Net earning","Single person without children, 67% of AW","25,127.07",""
"2016","Ireland","Euro","Net earning","Single person without children, 80% of AW","28,830.95",""
"2016","Ireland","Euro","Net earning","Single person without children, 100% of AW","33,346.95",""
"2016","Ireland","Euro","Net earning","Single person without children, 125% of AW","38,991.95",""
"2016","Ireland","Euro","Net earning","Single person without children, 167% of AW","48,359.89",""
"2016","Ireland","Euro","Net earning","Single person with 2 children, 67% of AW","33,165.23",""
"2016","Ireland","Euro","Net earning","One-earner married couple, at 100% of AW, with two children","41,156.95",""
"2016","Ireland","Euro","Net earning","Two-earner married couple, one at 100%, the other at 33% of AW, with two children","53,408.73",""
"2016","Ireland","Euro","Net earning","Two-earner married couple, one at 100%, the other at 67% of AW, with two children","62,602.49",""
"2016","Ireland","Euro","Net earning","Two-earner married couple, one at 100%, the other at 100% of AW, with two children","70,053.90",""
